user_id,username,tweet,mentions,replies_count,retweets_count,likes_count,hashtags,translated
9.60685E+17,roren_pertanian,fao pemerintah saran dukungan langkah langkah mengurangi dampak covid 19 sistem pangan indonesia berkelanjutan tangguh penilaian analisa perubahan kebijakan,[],0,0,1,[],fao government advice support measures to reduce the impact of covid 19 indonesian food systems sustainable tough assessment of policy change analysis
1.2464E+18,sekmako,himbauan pertokoan masyarakat mengikuti anjuran pemerintah mencegah penyebaran covid 19 stayhome jagajarak janganmudik,[],0,0,1,"['#stayhome', '#jagajarak', '#janganmudik']",appeals for community shops to follow the government's recommendations to prevent the spread of covid 19 stayhome jajajarak don't make
1.0694E+18,politiklingkar,intervensi agresif pemerintah sepenuhnya menekan angka covid 19 diliterasikan masyarakat kebijakan tren penurunan covid 19 terwujud,[],0,0,0,[],government aggressive intervention fully suppressed the 19 coliteriterated figures
8.69479E+17,p_sungaikakap,cegah penyebaran covid 19 kepala unit lantas kepolisian sektor sungai kakap inspektur polisi asep budi brigadir polisi kepala deni ardiansyah sosialisasi brosur kepala kepolisian republik indonesia kepatuhan kebijakan pemerintah penanganan penyebaran virus corona warga pasar sungai kakap,[],0,0,0,[],prevent the spread of covid 19 head of the unit and then the snapper sector police police asep budi brigadier police chief deni ardiansyah brochure dissemination of the head of the police of the republic of indonesia compliance with government policies handling the spread of corona virus the snapper market residents
3196041432,disasterdotco,juru bicara pemerintah covid 19 dikendalikan,[],0,0,0,[],covid government spokesman 19 controlled
219652851,fisioterapiunud,nih h 3 acara upgrading hem fisioterapi 2020 yuk persiapkan mengikuti rangkaian upgrading hem fisioterapi sehubungan situasi pandemi covid 19 kunjung reda mengikuti anjuran pemerintah dirumahaja,[],1,0,0,['#dirumahaja'],"here, 3 events for upgrading hem physiotherapy 2020, let's prepare for the series of upgrading hem physiotherapy regarding the situation of the 19th pandemic pandemic to stop following the government's recommendations at home."
614011427,prokomkukar,sobat prokomkukar paket sembako disalurkan pemerintah kabupaten kutai kartanegara rangka percepatan penanganan penanggulangan pandemi wabah corona virus disease 2019 covid 19 kecamatan,[],1,0,0,['#prokomkukar'],friend prokomkukar basic food packages distributed by the government of kutai kartanegara regency in order to accelerate the handling of the pandemic outbreak of corona virus disease 2019 covid 19 districts
1.18428E+18,polsektelaga1,melewati pandemi covid 19 mematuhi anjuran pemerintah beraktivitas rumah kebutuhan urgent mendesak ayobersamakitacegahpenularancorona,[],0,0,0,['#ayobersamakitacegahpenularancorona'],past the covid pandemic 19 obeying government recommendations to move house needs urgent urgent needs
3002773092,antarajatimcom,pemerintah provinsi jawa timur menerima bantuan rp3 1 miliar perusahaan konsumer otomotif pt mitra pinasthika mustika tbk salah anak usahanya mpmulia penanganan pandemi covid 19 tahap,[],0,0,0,[],east java provincial government receives rp. 1 billion in aid from automotive consumer company pt. mitra pinasthika mustika.
2258580276,deri_oncom,maaf bergerak cepat maksudnya cepat cepat kasih promo diskon wisawatan asing pandemi cepat cepat bikin selebrasi pasien covid sembub adu cepat ngeralat pernyataan pemerintah cepat cepat bikin relaksasi aturan transportasi,['jokowi'],0,0,0,[],sorry move fast that means quickly quickly love promo discounts foreign tourists pandemics quickly quickly make a celebration of covid patients swollen puff up fast quarrying government statements quickly quickly make relaxation transportation rules
220277258,frzarrfly_,pemerintah pusat kayak sok pahlawan ah kepemimpinan penanganan covid dialih tugas bnpb nya garda terdepan kemenkes menanggung belaga sok pahlwan pahlawan kesiangan hehe,"['erwinhan1975', 'parapat_nixon', 'divhumas_polri', 'kejaksaanri', 'kpk_ri', 'kemendagri', 'dprddki']",2,0,2,[],the central government like pretentious hero ah leadership handling covid is assigned the task of the bnpb the forefront of the ministry of health bear the belaga of heroics hero hero oversleep hehe
2502323851,tuarudi,mengundang orang orang memgwrti komen zaman covid solusinya wajar langkah mengambang apresiasi pemerintah berusaha menangani mencela wakil rakyat solusi bicara sesuai jalurmu,['fadlizon'],1,0,0,[],invite people to comment on covid times the solution is reasonable steps floating government appreciation trying to deal with denouncing people's representatives the solution to your path
1.20386E+18,hulubilah,bhayangkara pembina keamanan ketertiban masyarakat kepolisian sektor bilah hulu babinsa bersilaturahmi kordinasi kepala desa sih 6 aek nabara himbauan kepatuhan kebijakan pemerintah penanganan penyebaran virus corona covid 19,[],0,0,0,[],bhayangkara coaches the order security of the police sector upstream babinsa sector bersilaturahmi coordination of the village head 6 aek nabara appeal for government policy compliance handling of corona covid virus spread 19
780072949,ayukdd_,prediksi covid 19 oktober rakyat tahan realita kebijakan pemerintah mencla mencle haha,[],0,1,1,[],"covid's prediction on october 19, the people hold the reality of the government's policy mencle haha"
1.25323E+18,lembangnews,lembangnews bantuan sosial pemerintah daerah kabupaten bandung barat kbb paket sembako berisi ayam busuk berbuntut paket sembako dibagikan warga terdampak covid 19 rukun warga 13 desa citapen kecamatan cihampelas kbb,[],1,0,1,['#lembangnews'],lembangnews social assistance in west bandung regency government kbb basic food packages containing rotten chickens tailed basic food packages distributed by covid affected residents 19 neighborhood residents 13 citapen villages cihampelas sub-district kbb
1.23328E+18,polsek_air,melaksanakan himbauan sosialisasi maklumat kepala kepolisian republik indonesia nomak 2 iii 2020 kepatuhan kebijakan pemerintah penanganan virus corona covid 19,[],0,0,0,[],carry out the call for information dissemination of the head of the republic of indonesia police number 2 iii 2020 compliance with government policies handling corona covid virus 19
1.23838E+18,mondlighta,relawan yaman berjasa melawan covid 19 cina nih kadrun yaman membantu indonesia negara recokin pemerintah wkwk yemeni volunteer contributes to fighting covid 19 in cina via youtube,['youtube'],0,0,1,[],volunteers of yaman are instrumental in fighting covid 19 china this is kadrun yaman helping indonesia country recokin the government wkwk yemeni volunteer contributes to fighting covid 19 in china via youtube
9.19103E+17,sigap88news1,utusan sarumaha mengharapkan dispensasi warga batam pandemi covid 19 pemerintah,[],0,0,0,[],the sarumaha delegation expected the dispensation of the 19th pandemic covid citizens of the government
306701818,lubna_razie,pemerintah daerah berusaha maksimal menangani covid 19 pemerintah pusat bikin amburadul,"['detikcom', 'detikfinance']",0,0,0,[],the local government is trying its best to deal with covid 19 the central government is making chaos
7.35702E+17,pkucity_,pandemi covid 19 masyarakat terkejut lonjakan tagihan listrik perusahaan listrik negara konsumsi listrik masyarakat meningkat pemerintah memberlakukan psbb kenaikan konsumsi,[],0,0,0,[],covid pandemic 19 people were surprised by the surge in electricity bills the state electricity company electricity consumption society increased the government imposed an increase in consumption
943026816,harisoedmodjo,2020 dimana kalangan uji pandemi covid 19 aneh pemerintah peran pemerintah muncul beda kampanye dimana unjuk gigi,[],0,0,0,[],2020 where the covid pandemic test 19 strange government role appears different government campaigns where the teeth show
63107637,akusukagulugulu,intinyatergantung pribadi sadar kondisi rumah terpaksa kadang kaliannya gatal banget rumah urgent ketularan covid koar koar pemerintah sih kayak ngebuka transportasi weh tolol,[],0,0,0,[],internally dependent personally aware of the condition of the house forced sometimes you guys really itchy house urgent contamination of covid koar koar the government is like opening transportation weh idiot
36551612,catuaries,konspirasi singapura waspada percayalah pemerintah bilang covid 19 mei,[],2,2,2,[],singapore conspiracy to be vigilant believe the government said covid 19 may
2580161437,isbattulhusnar,pemerintah salah people nya bijak menyalahkan pemerintah pemerintah terbaik menghadapi pandemi covid 19 tasik handbook psbb disebar perwalkot dipublikasikan,['sahrularya_f'],0,0,0,[],the government is wrong people wisely blame the government the best government faces the pandemic covid 19 lake handbook psbb distributed perwalkot published
1.25825E+18,mraska04,musibah covid 19 akses pariwisata khusus lombok tutup memutuskan mata rantai covid 19 mari masyarakat mematuhi aturan pemerintah kebaikan bangsa biar covid 19 cepat stayhome,[],0,0,0,['#stayhome'],calamity covid 19 access to tourism special lombok close break the chain of covid 19 let people obey the rules of the government goodness of the nation let covid 19 quickly stayhome
1.21695E+18,polsekmirit,patuhi pemerintah rumah putus mata rantai covid 19 kebumen selalusehat dirumahsaja kebumenlawancorona,[],0,0,1,"['#selalusehat', '#dirumahsaja', '#kebumenlawancorona']",obey the house government chain break 19 covid kebumen alwayshat at home kebumenlinterorona
1.14568E+18,humasgayolues,kementerian sosial ri pemerintah kabupaten gayo lues bantuan langsung tunai bantuan langsung tunai masyarakat terdampak covid 19 rupiah 600 ribu kepala keluarga,[],0,0,0,[],social ministry ri gayo lues district government direct cash assistance direct cash assistance affected communities covid 19 rupiah 600 thousand heads of family
2903239260,justfordota2,betapa pedih pengorbanan pemerintah rela rumah risiko terkena covid rakyat disuruh rumah sehat sungguh terharu,['geloraco'],0,0,0,[],how painful the sacrifice of the government willing to house the risk of being hit by covid people being told a healthy house is really touched
1.10968E+18,vaniaciprut,kebijakan pemerintah larangan mudik terbaik rakyat mata pemerintah mencegah penularan covid biar menyebar luas mudiktetapdilarang mudiktetapdilarang,[],0,1,1,"['#mudiktetapdilarang', '#mudiktetapdilarang']",government policy prohibition of going home the best public eyes the government prevents covid transmission to spread widely mudiktap prohibited mudiktapapilarang
1.08399E+18,polresort,kp ih 2013 patroli rutine himbauan nelayan covid 19 mematuhi arahan pemerintah memberantas penyebaran covid 19,[],0,0,0,[],kp ih 2013 patrol routine calls for covid 19 fishermen to comply with government directives to curb the spread of covid 19
278439826,thamrincityjkt,pembatasan sosial bersekala psbb perpanjang gubernur daerah khusus kota jakarta 24 april sih 22 mei 2020 upaya menekan covid 19 mendukung psbb pemerintah daerah khusus kota jakarta peraturan gubernur no 33 2020 psbb,[],0,0,0,[],social restrictions on the scale of the psbb extending the governor of the jakarta special area 24 april april 22 may 2020 efforts to suppress covid 19 supporting the psbb of the local government of the special city of jakarta governor regulation no 33 2020 psbb
351558983,acelmarucel,pikir covid sih data orang meninggal covid bagikan pemerintah murni covid sengaja biar takut,[],1,0,0,[],think covid the data of the deceased people covid share the pure government covid deliberately to be afraid
8.69479E+17,p_sungaikakap,cegah penyebaran covid 19 bhayangkara pembina keamanan ketertiban masyarakat desa sungai kakap aipda agus wahyudi sosialisasi brosur kepala kepolisian republik indonesia kepatuhan kebijakan pemerintah penanganan penyebaran virus corona terminal pasar sungai kakap aksiberantascovid19,[],0,0,0,['#aksiberantascovid19'],prevent covid from spreading 19 bhayangkara fostering public order security in the kakap river village aipda agus wahyudi socialization brochure for the head of the republic of indonesia police government compliance with government policy handling the spread of the corona virus the kakap river market terminal aperitascovid19 action
8.2994E+17,pjt1_public,ditengah pandemi alami informasi pelacakan pergerakan orang dibutuhkan pemerintah upaya menghentikan penyebaran covid 19 aplikasi pedulilindungi dikeluarkan kementerian kominfo ri,[],1,0,1,[],amid a natural pandemic tracking information on the movement of people is needed by the government efforts to stop the spread of covid 19 protection care applications issued by the ministry of communication and information
1.20389E+18,morawapolsek,giat kepala unit binaan masyarakat kepolisian sektor tanjung morawa inspektur polisi amal melaksanakan giat maklumat kepala kepolisian republik indonesia no mak 2 iii 2020 kepatuhan kebijakkan pemerintah penanganan penyeberaran virus corona covid 19,[],0,0,0,[],active head of community building unit police sector tanjung morawa charity policy inspector implement active information chief of police republic of indonesia no mak 2 iii 2020 compliance with government policy handling of corona covid virus spread
8.19429E+17,pontianaktv,pemerintah kota polresta pontianak memperpanjang pemberlakuan jam malam rangka memutus rantai penularan covid 19 14 pontianak infopontianak pontianakinformasi kalimantanbarat,[],0,0,0,"['#pontianak', '#infopontianak', '#pontianakinformasi', '#kalimantanbarat']",municipal government of pontianak polresta extend curfew in order to break the chain of transmission of covid 19 14 pontianak infopontianak pontianakinformasi kalimantanbarat
1.15432E+18,bung4_troto4r,semangat mendukung pemerintah rangka upaya memutus mata rantai covid 19 bahagia rumah mudiktetapdilarang mudiktetapdilarang,[],1,6,6,"['#mudiktetapdilarang', '#mudiktetapdilarang']",the spirit of supporting the government in an effort to break the chain of covid 19 happy home
104714478,kpk_ri,komisi pemberantasan korupsi pemerintah daerah memanfaatkan anggaran penanganan pandemik covid 19 sesuai aturan salah satunya proses pengadaan barang jasa komisi pemberantasan korupsi mengimbau pemerintah daerah mengedepankan transparansi akuntabilitas penggunaan anggaran pbj,[],33,20,93,[],the corruption eradication commission of the local government utilizes the covid pandemic 19 handling budget according to the rules one of which is the procurement of goods service
1.1394E+18,beritabaruco,nasional alat kesehatan covid 19 indonesia komisi vi dewan perwakilan rakyat ri ratna juwita pemerintah produksi masal alat kesehatan,[],0,6,11,"['#nasional', '#alat_kesehatan', '#covid_19_di_indonesia', '#komisi_vii_dpr_ri']",national medical device covid 19 indonesia commission vi council of people ri ratna juwita government mass production of medical devices
2397265447,bunghattaaward,larangan mudik orang patuh potensi kenaikan upaya menekan laju angka covid 19 aturan mudik berubah pemerintah mencla mencle serius cegah corona,[],1,0,1,[],prohibition of homecoming people obey the potential increase in efforts to reduce the rate of covid 19 19 homecoming rules change government mencla mencle seriously prevent corona
441368125,ayunaagaa,sms majelis permusyawaratan rakyat peduli mengajak donasi covid 19 are serious lembaga pemerintah bantuan rakyat rakyat menerima bantuan langsung pemerintah alih alih mengajak donasi rakyat mengatasnamakan bantuan pemerintah rakyat,[],1,3,0,[],sms the people's deliberative assembly concerned to invite covid donations 19 are serious government institutions people help people receive direct government assistance instead of inviting people donations on behalf of the people's government assistance
255866913,hariankompas,kendati warganya positif covid 19 pemerintah kota tegal jawa memperpanjang pemberlakuan pembatasan sosial berskala nusantara kompas,[],0,2,6,"['#nusantara', '#adadikompas']",despite positive citizens covid 19 tegal java city government extends the enactment of the scale of the archipelago social scale compass
1.24167E+18,iwanbotak19,kebijakan pemerintah buruk penyebab penularan covid 19,[],0,0,2,[],bad government policies cause covid transmission 19
1.23872E+18,ckdhumas,reposted from jokowi fokus kerja pemerintah utama menangani mengendalikan covid 19 secepat cepatnya target mei kurva penyebaran covid 19 nya turun,['jokowi'],0,0,0,[],reposted from jokowi the focus of work the main government handles controlling covid 19 as fast as the target of may the covid 19 spread curve goes down
1.10968E+18,vaniaciprut,ikuti anjuran pemerintah belajar rumah rumah beribadah rumah memutus rantai penyebaran covid 19 mudiktetapdilarang mudiktetapdilarang,[],1,2,4,"['#mudiktetapdilarang', '#mudiktetapdilarang']",follow the advice of the government to learn houses of houses of worship break the chain of distribution of covid 19 mudik remains prohibited mudik remains prohibited
1.08324E+18,infoviralupdate,purworejo tenaga medis nakes bertugas menyembuhkan pasien positif covid 19 rumah sakit rsu purworejo bernasib malang betapa fasilitas disediakan pemerintah,[],0,1,0,['#purworejo'],purworejo medical staff in charge of curing positive patients covid 19 hospital rsu purworejo fared unfortunate how the facilities provided by the government
1.17715E+18,rakyatb72107070,resmi pemerintah jokowi memilih opsi menerapkan herd immunity penanganan covid19 indonesia jokowi hidup berdamai covid 19 vaksin ditemukan,['jokowi'],0,0,0,['#covid19'],jokowi government official chose the option to implement herd immunity handling covid19 indonesia jokowi reconciled covid 19 vaccines found
1.18395E+18,sek_karanggayam,mari patuhi pemerintah tetaplaj rumah putus mata rantai covid 19 kebumen humaspolreskebumen,[],0,0,0,['#humaspolreskebumen'],let's obey the government but the covided chain link covid 19 kebumen humaspolreskumen
246780967,saptaatmadja,ah 98 pemerintah tumbang covid 19,['prfmnews'],0,0,2,[],ah 98 governments have fallen covid 19
1.03253E+18,taapcy_,aduanbrti link nya lawan covid 19 pesan pemerintah rumah jaga jarak insentif pemerintah gratiskan akses internet baca selengkapnya,['aduanbrti'],0,0,0,[],aduanbrti its link opponents covid 19 message government house keeping distance government incentives free internet access read more
1.24384E+18,kuaro_polsek,personel kepolisian sektor kuaro melaksanakan pemasangan maklumat kepala kepolisian republik indonesia kepatuhan kebijakan pemerintah penanganan penyebaran virus corona covid 19 polripromoter polisiindonesia polrihadiruntuknegeri bersatulawancovid19 dirumahaja pakaimasker janganmudik,[],0,0,0,"['#polripromoter', '#polisiindonesia', '#polrihadiruntuknegeri', '#bersatulawancovid19', '#dirumahaja', '#pakaimasker', '#janganmudik']",kuaro sector police personnel carry out the installation of the information of the head of the indonesian republic police compliance with government policies handling the spread of the corona covid virus
491031052,amandaasdsurya,kamis 7 mei 2020 todayilearn remdesivir obat diuji pasien ebola membantu pasien covid 19 bertahan pemerintah amerika serikat pengujian hasil,[],0,0,0,['#todayilearn'],thursday 7th may 2020 todayilearn remdesivir drug tested ebola patients help covid patients 19 survive the united states government testing results
1.23559E+18,andy_art80,framing2 surat pemberitahuan tahunan menyesatkan disatu sisi memojokkan pemerintah dilain sisi memuja muja gaberner daerah khusus kota olah pemerintah menangani covid 19 alasan kritik msaid didu lupa sinergi pempus daerah menangani covid 19,['msaid_didu'],1,1,5,[],framing2 annual misleading notices misleading on the one hand cornering the government on the other side worshiping the gaberner adoration of special areas of the city if the government handles covid 19 reasons for criticism msaid didu forget the synergy of the regional government to deal with covid 19
1.23364E+18,iamcutrickyfr,peraturan larangan mudik dikeluarkan menekan penyebaran covid 19 indonesia perhari perarturan berubah konsistensi pemerintah aturan aturan berubah ubah,[],0,0,1,[],regulations for homecoming prohibitions were issued to suppress the spread of covid 19 indonesia per day the rules changed the consistency of the government rules changed rules
1.23435E+18,ronysamosir3,berpergian kepala gugus tugas covid 19 doni monardo pemerintah melarang mudik perubahan pelonggaran aturan larangan mudik mudiktetapdilarang,['jr_kw19'],0,9,10,['#mudiktetapdilarang'],traveling the head of the covid task force 19 doni monardo the government forbids going home changes easing rules on the prohibition of going back and forth stays prohibited
2783746813,coreindonesia,ekonom center of reformasi on ekonomi core indonesia muhammad ishak razak pemerintah mengurangi beban pengeluaran masyarakat miskin miskin pandemi covid 19 via antaranews,['antaranews'],0,0,0,[],economist center of reform on indonesia's core economy muhammad ishak razak the government reduced the burden of spending on the poor pandemic covid 19 via antaranews
162677707,febrina12345678,dengarkan habib husein bin thoha baaqil tuban dengarkan pemerintah covid 19 mudik pulangkampung mengeyel,[],0,2,3,[],listen habib husein bin thoha baaqil tuban listen to covid government 19 homecoming pulangkampung moan
1.15312E+18,polseksalapian7,bhayangkara pembina keamanan ketertiban masyarakat kepolisian sektor salapian aiptu ahmad waryanto sambang posko relawan covid 19 desa kutagajah kakak pustu desa kutagajah menghimbau warga masker beraktivitas mentaati himbauan pemerintah terjangkit virus corona,[],0,0,0,[],"bhayangkara, a coach for the safety of public order, the police, the a sector of aiptu ahmad waryanto, sambang, a volunteer post in covid, 19 villages of kutagajah, sister of pustu, village of kutagajah, appealed to residents to mask the activities of obeying the government's call, infected by the corona virus."
1.12012E+18,rencekanpeyek,kamar dagang industri 15 juta itupun penambahannya ditambah pengangguran existing covid 15juta sisi pemerintah weling tenaga kerja asing cina suram,['oposisicerdas'],0,0,0,[],the addition of the 15 million chamber of commerce was added to by the existing 15 million unemployment in the government side weling gloomy chinese foreign workers
3162069787,beningnusa11,pemerintah turutigabuka data covid pemerintah insyaaallah aman pemerintah berbuat kitanya,['dianmariyam'],2,0,0,[],"the government also helps open the covid data of the government, god willing, the government is safe to do it"
3310785919,sentralbatam,edukasi politik apri sujadi tegaskan bantuan covid 19 murni kepedulian pemerintah,[],0,0,0,[],apri political education proves that co-assistance 19 is purely the concern of the government
112396321,oestamdwi,belitoyotadarirumah toyotaadauntukanda mengurangi penyebaran virus covid 19 mendukung anjuran pemerintah beraktivitas rumah kemudahan proses pelayanan pembelian toyota,[],0,0,0,"['#belitoyotadarirumah', '#toyotaadauntukanda']",buy toyota home from toyota to reduce the spread of the covid virus
748546206,calonkm,sedihliat pemerintah sih menteri perhubungan habis sakit ambil kebijakan kayak rasakan kena covid kokgak empatinya bikin kebijakan bom indonesia sih,[],1,0,1,[],sadly the government minister of transportation is sick after taking policy
1.25735E+18,airinairin_nz,tagar mudiktetapdilarang mngedukasi masyarakat pemerintah melarang mudik jalur transportasi rencananya dbuka pnjabaran permenhub nomor 25 2020 tntng pngendalian transportasi musim mudik rangka pncegahan pnyebaran covid,[],1,15,28,['#mudiktetapdilarang'],hashtags are still prohibited from educating the public the government has banned the transportation route back and forth planned to open the ministry of transportation regulation number 25 2020 for controlling the transportation of the mudik season for the prevention of co-distribution
1.00694E+18,lhprovlampung,reposted from diskominfo lampung timur informasi pembaruan tanggal 7 mei 2020 terkait penyebaran odp pdp covid 19 wilayah pemerintah kabupaten lampung timur diruamahaja putusrantaipenularan info lamtim zaifulbokhari humas bangzaiful protokol zaifulbokhari,[],0,0,0,"['#diruamahaja', '#putusrantaipenularan', '#info_lamtim']",reposted from diskominfo east lampung update information on may 7 2020 related to the spread of cop pdp in 19 regions of east lampung regency government was disrupted transmission of information transmission lamtim zaifulbokhari public relations bangzaiful public protocol zaifulbokhari
183723231,offsideme,dengarkan podcast horor ditanyain berbuat bantu pemerintah melawan covid 19,[],1,0,0,[],listen to the horror podcast being asked to help the government fight covid 19
229148163,agnov12,mudiktetapdilarang pemerintah memutuskan melarang mudik penyebaran virus corona menyebar mudiktetapdilarang warga negara indonesia wajib mentaatinya pandemi covid 19 cepat selesai negeri,[],2,3,4,"['#mudiktetapdilarang', '#mudiktetapdilarang']",homecoming still banned the government decided to ban homecoming the spread of the corona virus to spread homecoming remains banned indonesian citizens must obey the pvidemic covid 19 quickly finish the country
260686783,setkabgoid,presiden jokowi istana merdeka jakarta kamis 7 5 berpesan pemerintah berupaya berharap puncak pandemi covid 19 menurun ahli kasusnya turun langsung landai nol fluktuatif bpmi,['jokowi'],3,5,56,[],"president jokowi istana merdeka jakarta thursday 7 5 advised the government to try to hope that the peak of the 19th pandemic pandemic decreased, the case was down directly, zero fluctuations, bpmi"
1.10968E+18,vaniaciprut,perjalanan orang lembaga pemerintah swasta pelayanan percepatan penanganan covid pertahanan keamanan ketertiban kesehatan keb dasar pendukung layanan dasar fungsi eko mudiktetapdilarang mudiktetapdilarang,[],2,4,8,"['#mudiktetapdilarang', '#mudiktetapdilarang']",travel people private government agencies services acceleration handling covid defense security order health basic support supporting basic services eco function mudiktap prohibited mudiktapap prohibited
470919458,kabarbintaro,dampak ekonomi timbul akibat pandemi corona virus disease 2019 covid 19 pemerintah kota pemerintah kota tangerang selatan tangsel merasionalisasi belanja langsung organisasi perangkat daerah opd,[],0,0,0,[],economic impact arises due to the pandemic corona virus disease 2019 covid 19 city government city of south tangerang city tangsel rationalize direct expenditure opd regional organization
73345418,marichaks,jaga kesehatan teman ikuti protokol pencegahan covid sesuai anjuran pemerintah tenaga kesehatan terpercayaditaati dengarkan orang sok tau bikin ajurrrrr,[],1,0,0,[],take care of your friends' health follow covid prevention protocol as recommended by the government trusted health personnel obeyed listen to people pretentious to make ajurrrrr
1.25094E+18,surantikai,patuhi anjuran pemerintah mencegah penyebaran covid 19,[],0,0,0,[],comply with government recommendations to prevent the spread of covid 19
344615137,eventmalang,gentar covid 19 jaga sesuai anjuran pemerintah eventku movement festival menemani dirumahaja 27 april 23 mei 2020 15 00 sore info cek instagram eventkuid,[],0,0,1,['#dirumahaja'],trembling covid 19 guard according to government recommendations eventku movement festival accompany at rumahaja 27 april 23 may 2020 15 00 afternoon info check instagram eventkuid
2260062710,aqmtourtravel,alhamdulillah kabar terbaru makkah rangka mencegah covid 19 masjidil haram pengurus petugas masjid berusaha terbaik melawan covid 19 pemerintah kota alat,[],0,0,0,[],thank god the latest news makkah order to prevent covid 19 unlawful mosque caretaker mosque officers try their best against covid 19 city government tools
1.14526E+18,shithouseryy,psbb transportasi dibolehin bantuan pemerintah merata dijamin diam rumah doang leyeh leyeh keangkuhan covid gbakal masuk indonesia sekrg pas kelabakan lihat negara enjoy ikutan enjoy,['kumparan'],0,0,0,[],psbb transportation is allowed by government assistance evenly guaranteed to be silent home just do it leyeh leyeh arrogance covid gbakal enter indonesia now at a loss to see the country enjoy follow-up enjoy
8.54539E+17,elshintabandung,kementerian perhubungan mengoperasikan moda transportasi angkutan udara laut darat pandemi covid 19 diperhatikan pemerintah kebijakan live anggota ombudsman ri bidang transportasi alvin lie,[],0,1,0,[],the ministry of transportation operates the pvidemic covid 19 land sea air transport mode of attention the government policy live members of the ombudsman ri alvin lie transportation
9.66221E+17,wwwgencilnews,universitas harvard perguruan kayak dunia alokasi dana 8 6 juta paket stimulus pemerintah membantu perekonomian dilanda pandemi covid 19,[],0,0,0,[],"harvard university, the world's kayak university, has allocated 8 6 million government stimulus packages to help the economy hit by the co-pandemic 19"
129132312,mu_hiq,kecewa banget dicabutnya kebijakan larangan beroperasi moda transportasi kemenhub151 sudut pandang kesehatan diutamakan pemerintah sesuai upaya pemutusan rantai penyebaran covid 19 indonesia,['kemenhub151'],1,0,0,[],very disappointed to revoke the prohibition of operating a transportation mode kemenhub151 health perspective preferably the government according to efforts to break the distribution chain covid 19 indonesia
1.09887E+18,astarte2017,aplikasi tranportasi online go jek grab membuka pasar menutup ruas jalan mengatur jarak pedagang sesuai protokol covid 19 contoh pemerintah daerah kota salatiga,[],0,0,8,[],online transportation application gojek grab opens the market closes the road segment adjusts the distance of traders according to the covid protocol 19 examples of the local government of salatiga
270338925,cornelgea,zaman covid 19 belajar mendengar buruh kerja pemutusan hubungan kerja petani nelayan rakyat miskin kota warga desa pasien covid 19 dengar nya pakar mengecap nya pemerintah pusat daerah dirumahaja,[],1,0,7,['#dirumahaja'],covid era 19 learn to hear labor workers termination of employment farmer fishermen poor people city residents villagers covid 19 hear his experts taste it the central government of the area at home
1.22543E+18,repelitao,dampak covid 19 pemerintah 2 8 juta korban pemutusan hubungan kerja fakta diungkap 15 juta mengerikan onlineindo news,['onlineindo'],0,0,0,[],impact covid 19 government 2 8 million victims of termination of employment facts revealed 15 million terrible onlineindo news
1566069348,umr_55,dukung usaha pemerintah berantas penularan covid 19 bersatulawancovid19 awasprovokasisaatpandemi,[],0,0,0,"['#bersatulawancovid19', '#awasprovokasisaatpandemi']",support government efforts to eradicate covid transmission 19 bersatulo interview19 awasprovokasisaatpandemi
1.14029E+18,korankontras,kebijakan pemerintah pertamina pusaran pandemi covid 19 click to see also,[],0,0,0,[],pertamina vortex pandemic vortex pertamina government policy 19 click to see also
1.05078E+18,polsekskdhilir,bhayangkara pembina keamanan ketertiban masyarakat brigadir subhan syah mengajak pemdes selalong mengimbau masyarakat patuhi kebijakan pemerintah mencegah covid 19 disampaikannya monev dana desa selalong tahap i polressekadau polseksekadauhilir sekadaulawancorona,[],0,0,0,"['#polressekadau', '#polseksekadauhilir', '#sekadaulawancorona']",bhayangkara the trainer of public order security brigadier subhan syah invites the village government to always appeal to the community to obey the government policy to prevent covid 19 to convey the monitoring and evaluation of village funds selalong phase i
1.15252E+18,mahakamadotco,instansi dinas pemerintah samarinda singkatan kota samarinda smr smd contoh terbaru perihal kode pasien covid 19 samarinda memakai smd 01 smd 02,[],5,9,4,[],samarinda government agency agencies stands for samarinda city smr smd latest example regarding patient code covid 19 samarinda using smd 01 smd 02
9.05987E+17,pemprovpapua,saksikan dialog noken mengurai bantuan sosial pemerintah provinsi papua warga terdampak covid 19 televisi republik indonesia lensa papua kamis 7 mei 2020 19 00 wit,[],0,4,10,[],watch the noken dialogue parse the social assistance of the provincial government of papua covid citizens 19 television republic of indonesia lens papua thursday 7 may 2020 19 00 wit
1.22578E+18,polsekteluk,kegiatan patroli malam gabungan tentara nasional indonesia kepolisian republik indonesia wilayah kecamatan teluk mengkudu himbau warga berkumpul mematuhi himbauan pemerintah rangka mencegah penyebaran covid 19 rabu 06 05 2020 21 00 indonesia barat bersatulawancorona,[],0,0,0,['#bersatulawancorona'],"night patrol activities combined indonesian national army indonesian republic police, teluk noni district area appealed to citizens to gather to obey the government's call to prevent the spread of covid 19 wednesday 06 05 2020 21 00 west indonesia bersatulinterorona"
1.21694E+18,polseksadang,dukung petugas medis patuhi pemerintah rumah putus mata rantai covid 19 kebumen,[],0,0,0,[],support medical officers to obey the government of the 19th kebumen covidan chain
